-1, -1, 0, 1, -0.278188, -0.231621, -0.821029, -0.75803, -1, -0.555556, -0.75, -0.714286, -1, -1, -0.987065, -0.99
-1, -1, 0, -1, -0.666668, -0.552702, -0.812081, -0.687366, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, 1, -0.659525, -0.555359, -0.919463, -0.865096, -1, -0.333333, -1, -0.142857, -1, -1, -0.970149, -0.985
-1, -1, -1, 1, -0.29665, -0.114703, -0.819538, -0.715203, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, 1, -0.65625, -0.54473, -0.91648, -0.862955, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, -1, -0.934865, -0.897697, -0.96868, -0.937901, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, -1, -0.940329, -0.923826, -0.96868, -0.950749, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, -1, -0.909892, -0.855624, -0.941834, -0.890792, -1, -0.777778, -1, -0.714286, -1, -1, -0.99005, -0.99
-1, -1, -1, -1, -0.68053, -0.602303, -0.753915, -0.659529, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, 1, -0.259756, -0.0633304, -0.803132, -0.700214, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, 0, 1, -0.583179, -0.427369, -0.8956, -0.835118, 0, -0.111111, -0.25, -0.714286, -1, -1, -0.979104, -0.985
-1, -1, 0, 1, -0.131336, 0.341453, -0.770321, -0.601713, -1, -0.777778, -0.75, -1, -1, -1, -0.998507, -0.9985
-1, -1, 0, 1, -0.488363, -0.193091, -0.87472, -0.783726, -1, -0.555556, -0.5, -1, -1, -1, -0.994527, -0.997
-1, -1, -1, 1, -0.753386, -0.552702, -0.943326, -0.884368, -1, -0.555556, -1, -0.428571, -1, -1, -0.975124, -0.985
-1, -1, -1, 1, -0.408233, -0.0602303, -0.844892, -0.743041, -1, -0.777778, -0.75, -1, -1, -1, -0.998507, -0.9985
-1, -1, -1, 1, -0.634243, -0.331267, -0.904549, -0.824411, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, 1, -0.0318276, 0.455713, -0.728561, -0.605996, -1, -0.333333, -0.5, -0.714286, -1, -1, -0.969154, -0.975
-1, -1, -1, 1, -0.55621, -0.318423, -0.892617, -0.841542, -1, -0.777778, -0.75, -1, -1, -1, -0.995522, -0.9955
-1, -1, -1, 1, 0.0566547, 0.345438, -0.721104, -0.659529, -1, -0.777778, -0.75, -1, -1, -1, -0.998507, -0.9985
-1, -1, -1, 1, -0.312963, -0.09876, -0.840418, -0.794433, -1, -1, -1, -1, -1, -1, -1, -1
-1, 1, 0, 1, 0.640438, 0.647476, -0.616704, -0.599572, 0, -0.555556, -0.75, -1, -0.333333, -1, -0.897512, -0.9
-1, 1, 0, 1, 0.191971, 0.354296, -0.774795, -0.713062, -1, -0.333333, -0.75, -0.428571, -1, -1, -0.967662, -0.98
-1, 1, 0, 1, -0.287388, -0.173162, -0.877703, -0.835118, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, 1, 0.532523, 0.636404, -0.740492, -0.672377, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, 1, -0.21538, 0.00132861, -0.88516, -0.820128, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, 1, -0.0837087, -0.0447298, -0.861298, -0.820128, -1, -0.333333, -0.5, -0.714286, -1, -1, -0.974129, -0.98
-1, -1, -1, 1, 0.219356, 0.126218, -0.822521, -0.792291, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, 1, -0.0291075, 0.114703, -0.87472, -0.805139, -1, -0.777778, -0.75, -1, -1, -1, -0.997015, -0.997
-1, -1, -1, 1, -0.181538, -0.123118, -0.897092, -0.852248, -1, -0.555556, -0.75, -0.714286, -1, -1, -0.974129, -0.975
-1, -1, -1, 1, 0.692219, 0.703277, -0.764355, -0.685225, -1, -0.333333, -0.75, -0.428571, -1, -1, -0.957711, -0.98
-1, -1, -1, 1, -0.12293, -0.0682019, -0.886652, -0.837259, -1, -0.555556, -1, -0.428571, -1, -1, -0.945274, -0.955
-1, -1, -1, 1, -0.292697, -0.221878, -0.910515, -0.867238, -1, -0.555556, -1, -0.428571, -1, -1, -0.975124, -0.985
1, -1, -1, 1, 0.361376, 0.282994, -0.809098, -0.755889, -1, -1, -1, -1, -1, -1, -1, -1
-1, 1, -1, 1, 0.30931, 0.515943, -0.825503, -0.717345, -1, -0.777778, -1, -1, -0.333333, -1, -0.751244, -0.75
-1, 1, 0, -1, -0.767718, -0.59256, -0.809098, -0.653105, -1, -0.777778, -1, -0.714286, -1, -1, -0.985075, -0.985
-1, 1, 0, 1, 0.0447651, 0.0292294, -0.867263, -0.820128, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, 0, 1, 1, 0.932241, -0.736018, -0.653105, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, 0, 1, 0.664927, 1, -0.804623, -0.672377, -1, -0.111111, -0.5, -0.428571, -1, -1, -0.974627, -0.99
-1, -1, -1, 1, 0.0539192, 0.388397, -0.879195, -0.783726, -1, -0.777778, -1, -0.714286, -1, -1, -0.995025, -0.995
-1, -1, -1, -1, -0.806577, -0.724535, -0.855332, -0.792291, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, -1, -0.878754, -0.815766, -0.90604, -0.860814, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, -1, -0.900106, -0.865368, -0.914989, -0.888651, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, -1, -0.888717, -0.820638, -0.907532, -0.852248, -1, -0.777778, -1, -0.714286, -1, -1, -0.985075, -0.985
-1, -1, -1, -1, -0.831273, -0.790523, -0.834452, -0.802998, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, 1, 0.117212, -0.300709, -0.780761, -0.768737, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, 1, 0.180043, -0.256864, -0.779269, -0.755889, -1, -0.555556, -1, -0.428571, -1, -1, -0.975124, -0.985
1, -1, 0, 1, -0.181938, -0.361825, -0.861298, -0.794433, -1, -0.777778, -1, -0.714286, -1, -1, -0.985075, -0.985
-1, 1, 0, 1, -0.0109148, -0.31178, -0.831469, -0.775161, -1, -0.555556, -0.75, -1, -0.333333, -1, -0.79801, -0.8
-1, 1, -1, 1, -0.595053, -0.675819, -0.93736, -0.897216, -1, -0.777778, -0.75, -1, -1, -1, -0.999005, -0.999
-1, -1, -1, 1, 0.279883, -0.21612, -0.779269, -0.72591, -1, -0.777778, -1, -0.714286, -1, -1, -0.955224, -0.955
-1, -1, -1, 1, 0.00990542, -0.33481, -0.837435, -0.775161, -1, -0.555556, -0.75, -0.714286, -1, -1, -0.979104, -0.98
-1, -1, -1, 1, -0.151286, -0.476085, -0.867263, -0.824411, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, 0, 1, -0.273218, -0.563773, -0.891126, -0.858672, -1, -0.555556, -0.75, -0.714286, -1, -1, -0.993035, -0.995
-1, -1, 0, -1, -0.731325, -0.680691, -0.891126, -0.785867, -1, -0.777778, -0.75, -1, -1, -1, -0.998507, -0.9985
-1, -1, 0, -1, -0.881089, -0.85961, -0.925429, -0.88651, -1, -0.777778, -1, -0.714286, -1, -1, -0.985075, -0.985
1, -1, 0, 1, 0.166627, -0.328609, -0.815063, -0.768737, -1, -0.333333, -0.5, -0.714286, -1, -1, -0.990547, -0.995
-1, 1, 0, 1, 0.395881, -0.147476, -0.786726, -0.706638, -1, -0.777778, -1, -1, -0.333333, -1, -0.800995, -0.8
-1, 1, 0, 1, 0.114731, -0.349424, -0.837435, -0.783726, -1, -1, -1, -1, -1, -1, -1, -1
-1, 1, 0, 1, 0.0537959, 0.284322, -0.856823, -0.601713, -1, -0.111111, -0.5, -0.714286, -0.333333, -1, -0.873632, -0.9
-1, 1, 0, 1, -0.372719, -0.0788308, -0.914989, -0.736617, 0, -0.555556, -0.75, -0.714286, -1, -1, -0.991542, -0.995
-1, 1, 0, 1, -0.316754, 0.114703, -0.900075, -0.700214, -1, -0.333333, -1, -0.428571, -0.333333, -1, -0.756219, -0.8
-1, 1, -1, 1, -0.581753, -0.282108, -0.932886, -0.824411, -1, -0.333333, -1, -0.428571, -0.333333, -1, -0.875622, -0.9
-1, 1, -1, 1, -0.148851, 0.14349, -0.852349, -0.723769, -1, -1, -1, -1, -1, -1, -1, -1
-1, 1, -1, 1, -0.433777, -0.0876882, -0.900075, -0.792291, -1, -0.555556, -0.75, -0.714286, -1, -1, -0.976119, -0.98
-1, 1, -1, 1, -0.669712, -0.101417, -0.922446, -0.805139, -1, -0.777778, -1, -0.714286, -1, -1, -0.9801, -0.98
-1, 1, -1, 1, -0.653284, -0.106732, -0.90604, -0.798715, -1, -0.333333, -1, -0.142857, -1, -1, -0.930348, -0.96
1, -1, -1, 1, -0.51665, 0.396368, -0.858315, -0.678801, -1, -0.777778, -0.75, -1, -1, -1, -0.99602, -0.996
-1, 1, -1, 1, -0.654177, -0.0434012, -0.900075, -0.796574, -1, 0.111111, -0.75, -0.142857, -0.333333, -1, -0.843284, -0.9
-1, 1, -1, 1, -0.650363, -0.127104, -0.891126, -0.813704, -1, -0.777778, -1, -0.714286, -1, -1, -0.960199, -0.96
