-1, 0.144578, -0.310085, -0.566559, -0.952417, -0.927694, -0.410496, -0.584327, -0.961017
-1, 0.338714, -0.25248, -0.594067, -0.948185, -0.978196, -0.839569, -0.331012, -0.802762
-1, 0.216511, -0.240536, -0.623256, -0.961898, -0.980713, -0.823231, -0.355207, -0.83783
-1, 0.256911, -0.289094, -0.586671, -0.953798, -0.983029, -0.815025, -0.298306, -0.807984
-1, 0.0364267, -0.326541, -0.576403, -0.943193, -0.988566, -0.832791, -0.162093, -0.708612
-1, 0.116641, -0.552849, -0.603667, -0.929178, -0.992859, -0.890467, -0.0548727, -0.609077
-1, 0.00748609, -0.482549, -0.527076, -0.926363, -0.996358, -0.959901, 0.233888, -0.199219
-1, 0.311865, -0.259526, -0.632653, -0.954685, -0.982429, -0.891093, -0.304388, -0.759447
-1, 0.458659, -0.213556, -0.717413, -0.952329, -0.962274, -0.618229, -0.478707, -0.919662
-1, 0.234662, -0.382204, -0.587077, -0.948012, -0.982632, -0.744712, -0.306792, -0.829462
-1, 0.0944753, -0.72602, -0.55816, -0.896599, -0.966964, -0.683328, -0.43494, -0.89461
-1, 0.0927188, -0.660609, -0.522999, -0.906323, -0.991391, -0.910014, -0.0618909, -0.573049
-1, 0.210154, -0.428164, -0.644711, -0.944785, -0.981006, -0.857742, -0.321988, -0.797739
-1, 0.420183, -0.34749, -0.630705, -0.953768, -0.980017, -0.788076, -0.373013, -0.857422
-1, 0.181883, -0.389953, -0.580121, -0.94936, -0.969594, -0.775843, -0.459918, -0.897386
1, 0.228472, -0.438488, -0.565848, -0.93671, -0.989735, -0.889445, -0.126762, -0.640272
-1, 0.242692, -0.236, -0.582419, -0.956801, -0.982946, -0.821627, -0.358431, -0.844107
-1, 0.0756556, -0.506809, -0.540522, -0.919194, -0.987479, -0.808646, -0.190561, -0.741836
-1, 0.0762411, -0.451997, -0.538555, -0.931442, -0.991151, -0.902817, -0.127064, -0.645611
-1, 0.283928, -0.246403, -0.617411, -0.961019, -0.958445, -0.562983, -0.495683, -0.929199
-1, 0.153444, -0.331731, -0.5966, -0.954529, -0.980339, -0.863436, -0.339177, -0.806091
-1, 0.0631927, -0.450862, -0.529264, -0.9236, -0.963525, -0.678579, -0.48503, -0.918449
-1, -0.0416126, -0.462324, -0.545021, -0.927118, -0.977761, -0.794171, -0.350651, -0.832722
-1, 0.395843, -0.26545, -0.636906, -0.962524, -0.994298, -0.95532, 0.161164, -0.273469
-1, 0.146083, -0.180233, -0.587598, -0.960286, -0.974734, -0.761331, -0.447677, -0.899387
-1, 0.100749, -0.244013, -0.531535, -0.94673, -0.98126, -0.82932, -0.314224, -0.803892
-1, 0.157793, -0.339267, -0.575541, -0.940433, -0.992222, -0.881639, -0.0766582, -0.633165
-1, 0.457739, -0.305501, -0.57348, -0.958531, -0.976607, -0.828264, -0.397703, -0.853292
-1, -0.166325, -0.68632, -0.50761, -0.872478, -0.965698, -0.694037, -0.461455, -0.906971
1, -0.764962, -0.894767, 0.537594, 0.122018, -0.346716, 0.0593366, -0.766052, -0.99487
-1, 0.39233, -0.265873, -0.609517, -0.959202, -0.815744, -0.120724, -0.688412, -0.985608
-1, 0.196186, -0.379492, -0.587925, -0.953036, -0.99241, -0.866006, -0.0808891, -0.647512
-1, 0.4697, -0.320335, -0.654428, -0.953113, -0.969976, -0.730466, -0.443915, -0.897491
-1, 0.022291, -0.603769, -0.544305, -0.904316, -0.95777, -0.632969, -0.510322, -0.931108
-1, 0.221446, -0.214844, -0.59391, -0.963846, -0.96569, -0.66673, -0.484034, -0.921413
-1, 0.255991, -0.309275, -0.640257, -0.946209, -0.990432, -0.935738, -0.0564555, -0.512739
-1, 0.0303208, -0.350913, -0.531802, -0.940929, -0.980624, -0.872996, -0.348882, -0.802175
-1, 0.216595, -0.233287, -0.620163, -0.959569, -0.975633, -0.795504, -0.393343, -0.86031
-1, 0.309857, -0.402086, -0.658786, -0.948892, -0.964327, -0.711679, -0.49091, -0.918752
-1, 0.17561, -0.580624, -0.600481, -0.934039, -0.897603, -0.368925, -0.640142, -0.97542
-1, 0.401782, -0.469801, -0.667371, -0.92274, -0.983044, -0.861958, -0.295586, -0.781434
-1, 0.0918824, -0.434963, -0.490969, -0.921401, -0.986595, -0.848548, -0.221876, -0.744702
-1, 0.270712, -0.119499, -0.625729, -0.964491, -0.959044, -0.610131, -0.510088, -0.933284
-1, 0.215006, -0.414051, -0.581995, -0.945052, -0.96832, -0.777663, -0.492878, -0.911436
-1, 0.52641, -0.285777, -0.645506, -0.963097, -0.989293, -0.908639, -0.169226, -0.659499
-1, 0.138221, -0.41799, -0.477623, -0.9312, -0.991398, -0.928756, -0.0567711, -0.538587
-1, 0.316465, -0.431549, -0.605415, -0.949634, -0.978009, -0.834175, -0.368566, -0.836805
-1, 0.439505, -0.346948, -0.616201, -0.945318, -0.981163, -0.757867, -0.319948, -0.830887
-1, -0.125256, -0.270571, -0.407453, -0.927469, -0.861413, -0.156875, -0.666635, -0.982536
-1, 0.352516, -0.531833, -0.593948, -0.923638, -0.985209, -0.885825, -0.288876, -0.761911
-1, 0.0520681, -0.446842, -0.515752, -0.92744, -0.989038, -0.84421, -0.201765, -0.743559
-1, 0.250387, -0.215615, -0.633193, -0.959591, -0.978286, -0.848932, -0.328086, -0.799293
-1, 0.161307, -0.554584, -0.539928, -0.93107, -0.980294, -0.747123, -0.345119, -0.848534
1, -0.0495588, -0.70252, -0.383981, -0.843208, -0.947505, -0.566387, -0.551049, -0.948574
-1, 0.407135, -0.414036, -0.613642, -0.961283, -0.468744, 0.363101, -0.795164, -0.998669
-1, 0.26034, -0.227727, -0.608248, -0.950774, -0.994905, -0.93802, 0.0752678, -0.427252
-1, -0.312534, -0.716009, -0.389944, -0.818622, -0.974996, -0.763634, -0.411148, -0.876046
-1, 0.322906, -0.465013, -0.612733, -0.934237, -0.969609, -0.733468, -0.452182, -0.901367
1, 0.259671, -0.44051, -0.553208, -0.930199, -0.706903, 0.1179, -0.748147, -0.995225
-1, 0.0461294, -0.433736, -0.555068, -0.93383, -0.900743, -0.385195, -0.647104, -0.977399
-1, 0.0933043, -0.3025, -0.558312, -0.940781, -0.983786, -0.759157, -0.277503, -0.807224
-1, 0.154866, -0.51296, -0.615505, -0.939263, -0.977454, -0.799478, -0.429521, -0.884177
-1, -0.0271423, -0.55065, -0.504765, -0.925255, -0.983591, -0.808145, -0.331732, -0.833619
-1, 0.330768, -0.334304, -0.606532, -0.953641, -0.98664, -0.91257, -0.197221, -0.663427
-1, 0.209903, -0.450709, -0.577191, -0.939528, -0.972179, -0.774948, -0.444887, -0.890835
-1, -0.176781, -0.642319, -0.444206, -0.875902, -0.987202, -0.887906, -0.244518, -0.736757
-1, 0.280749, -0.177109, -0.684287, -0.959063, -0.958048, -0.547746, -0.48932, -0.926642
-1, 0.445109, -0.599557, -0.611661, -0.923512, -0.97947, -0.820744, -0.38127, -0.852993
1, -0.685835, -0.852293, 0.222556, -0.24804, -0.696316, 0.0691588, -0.733046, -0.992374
-1, 0.443938, -0.464733, -0.620124, -0.937682, -0.957636, -0.647454, -0.53593, -0.941689
-1, 0.242441, -0.362112, -0.573088, -0.955857, -0.955133, -0.602716, -0.506691, -0.92913
-1, 0.383129, -0.378568, -0.642922, -0.949063, -0.966028, -0.639522, -0.455957, -0.909877
-1, 0.224625, -0.307686, -0.59903, -0.950654, -0.944531, -0.525585, -0.562845, -0.954032
-1, 0.16139, -0.473989, -0.57785, -0.922637, -0.993197, -0.899234, -0.0322336, -0.579637
-1, -0.0549956, -0.50389, -0.555972, -0.925593, -0.955006, -0.614399, -0.53386, -0.941482
-1, 0.447116, -0.117099, -0.662772, -0.96322, -0.885277, -0.324829, -0.654622, -0.97876
-1, -0.195098, -0.7428, -0.478434, -0.83423, -0.978039, -0.806123, -0.40219, -0.86872
-1, -0.0139266, -0.533588, -0.548271, -0.931725, -0.988199, -0.830908, -0.209315, -0.750273
-1, 0.277487, -0.518636, -0.569096, -0.923527, -0.979792, -0.744974, -0.362238, -0.860301
-1, -0.162478, -0.617011, -0.48841, -0.90334, -0.985839, -0.881397, -0.226479, -0.725251
-1, 0.478399, -0.367749, -0.663332, -0.951607, -0.967623, -0.634207, -0.451547, -0.908286
-1, -0.185061, -0.736628, -0.455965, -0.837486, -0.971894, -0.752904, -0.392568, -0.862962
-1, -0.0882857, -0.545019, -0.476051, -0.914056, -0.984902, -0.856259, -0.280345, -0.780831
-1, 0.196604, -0.577864, -0.532144, -0.928531, -0.991825, -0.883951, -0.067813, -0.607218
-1, -0.0785831, -0.371735, -0.481806, -0.927887, -0.987532, -0.900902, -0.221311, -0.704655
-1, 0.238928, -0.444062, -0.602096, -0.934228, -0.976892, -0.777696, -0.385409, -0.857783
-1, 0.0984066, -0.390787, -0.615626, -0.958063, -0.98652, -0.874457, -0.250823, -0.755667
-1, -0.135461, -0.624354, -0.50598, -0.874567, -0.948232, -0.568567, -0.550675, -0.948161
-1, 0.141316, -0.436299, -0.562047, -0.929257, -0.986221, -0.814911, -0.218962, -0.756265
-1, -0.10125, -0.411366, -0.492966, -0.926737, -0.983381, -0.881664, -0.316131, -0.779842
-1, 0.291038, -0.0366784, -0.613075, -0.972043, -0.405549, 0.509654, -0.793521, -0.998424
-1, 0.677303, -0.497157, -0.722476, -0.931325, -0.970201, -0.658297, -0.433376, -0.899325
-1, 0.353185, -0.335188, -0.608871, -0.95413, -0.983224, -0.889403, -0.271154, -0.742399
-1, 0.00296934, -0.554553, -0.554508, -0.923704, -0.958482, -0.571991, -0.489535, -0.925664
-1, 0.272971, -0.368283, -0.672735, -0.944233, -0.986738, -0.913197, -0.128528, -0.606759
-1, 0.372674, -0.266821, -0.66587, -0.948114, -0.977462, -0.840001, -0.38628, -0.845397
-1, 0.349003, -0.207247, -0.652676, -0.95764, -0.984572, -0.870521, -0.29552, -0.782739
-1, 0.0630254, -0.249974, -0.548503, -0.951478, -0.970568, -0.705063, -0.432323, -0.894081
-1, 0.194429, -0.0876775, -0.578349, -0.957938, -0.986213, -0.816585, -0.226281, -0.76261
-1, 0.389737, -0.299036, -0.598879, -0.955909, -0.988648, -0.832283, -0.220876, -0.763181
1, -0.581866, -0.434612, -0.041831, -0.696608, 0.576371, 0.0141645, -0.928136, -0.991755
1, -0.773995, -0.736809, 0.324383, -0.254887, 0.643611, 0.40527, -0.903786, -0.996104
-1, 0.224039, -0.312741, -0.632619, -0.962195, -0.969677, -0.685036, -0.456275, -0.908341
-1, 0.366819, -0.413721, -0.668262, -0.9423, -0.983231, -0.899603, -0.277024, -0.72999
-1, 0.0253858, -0.491324, -0.573276, -0.923676, -0.977694, -0.726807, -0.375067, -0.867082
-1, 0.231232, -0.448976, -0.531993, -0.939713, -0.979867, -0.772139, -0.351769, -0.845608
-1, 0.502823, -0.462257, -0.668999, -0.9413, -0.986408, -0.91602, -0.191725, -0.649705
-1, 0.350006, -0.216333, -0.578653, -0.954129, -0.977716, -0.857458, -0.390842, -0.833176
-1, 0.0598469, -0.377887, -0.556645, -0.946338, -0.99507, -0.94748, 0.148248, -0.323914
-1, -0.0477186, -0.601248, -0.464729, -0.907595, -0.981515, -0.839533, -0.30305, -0.792096
-1, 0.00221655, -0.36124, -0.488284, -0.924356, -0.982864, -0.920469, -0.220758, -0.648597
-1, 0.363473, -0.23764, -0.649365, -0.962859, -0.752385, 0.150371, -0.719724, -0.991826
-1, 0.334783, -0.436237, -0.594286, -0.94211, -0.975274, -0.788154, -0.433546, -0.886025
-1, -0.0176906, -0.719263, -0.534621, -0.887428, -0.975566, -0.773259, -0.382338, -0.86059
-1, -0.159968, -0.631712, -0.489502, -0.897836, -0.975169, -0.819508, -0.387094, -0.850978
-1, 0.365648, -0.141361, -0.616288, -0.962495, -0.977199, -0.79338, -0.345478, -0.829553
-1, 0.212162, -0.465449, -0.636758, -0.935676, -0.982924, -0.795135, -0.309076, -0.817455
-1, 0.0973192, -0.565122, -0.521781, -0.917318, -0.978406, -0.803443, -0.369618, -0.849128
-1, 0.381958, -0.181001, -0.650848, -0.966713, -0.972479, -0.794493, -0.39028, -0.848974
-1, 0.265359, -0.252017, -0.631538, -0.955566, -0.909194, -0.430799, -0.636088, -0.974725
-1, 0.553176, -0.457025, -0.655855, -0.941785, -0.968867, -0.717565, -0.46699, -0.911406
-1, 0.411819, -0.449691, -0.637615, -0.938102, -0.919347, -0.419367, -0.615975, -0.970175
-1, 0.194764, -0.397763, -0.615706, -0.942071, -0.971775, -0.734507, -0.423525, -0.886813
-1, 0.122914, -0.52658, -0.626242, -0.928653, -0.991451, -0.848993, -0.10268, -0.670375
-1, -0.0154322, -0.383584, -0.54051, -0.942538, -0.982707, -0.878712, -0.324334, -0.786379
-1, 0.282088, -0.483209, -0.621132, -0.927868, -0.952728, -0.596373, -0.534507, -0.941375
1, -0.545732, -0.683273, -0.0324156, -0.637144, -0.629974, 0.075364, -0.755209, -0.994497
-1, 0.280749, -0.17815, -0.619424, -0.963322, -0.983748, -0.822738, -0.315878, -0.818656
-1, -0.174857, -0.611948, -0.466008, -0.885616, -0.993054, -0.875233, -0.0278694, -0.594285
-1, -0.0600979, -0.735692, -0.481358, -0.86177, -0.982249, -0.779262, -0.345054, -0.848083
-1, 0.083518, -0.44362, -0.591624, -0.953191, -0.992095, -0.94159, 0.0123209, -0.447189
-1, 0.487516, -0.533267, -0.638937, -0.930224, -0.983366, -0.864743, -0.246569, -0.744102
-1, 0.311781, -0.312718, -0.603491, -0.950612, -0.980122, -0.8667, -0.362263, -0.81679
-1, 0.0226256, -0.42366, -0.591513, -0.957812, -0.847484, -0.150997, -0.68065, -0.985133
-1, 0.257915, -0.535315, -0.514656, -0.927919, -0.970598, -0.774274, -0.438521, -0.885518
-1, 0.220192, -0.373882, -0.601793, -0.950189, -0.984924, -0.815877, -0.297897, -0.811222
-1, 0.0623562, -0.228786, -0.530177, -0.952641, -0.983486, -0.892088, -0.277152, -0.740457
-1, 0.458074, -0.350618, -0.665078, -0.947486, -0.907951, -0.376351, -0.631257, -0.973777
-1, 0.260006, -0.378046, -0.615694, -0.942919, -0.947895, -0.604287, -0.544827, -0.944274
-1, 0.287859, -0.248845, -0.579262, -0.958671, -0.794936, -0.104795, -0.711476, -0.989672
-1, 0.362218, -0.287895, -0.65202, -0.958032, -0.991241, -0.883533, -0.097047, -0.636581
-1, 0.263435, -0.178668, -0.619365, -0.975286, -0.965383, -0.711711, -0.476795, -0.912521
-1, -0.202125, -0.650669, -0.479286, -0.881912, -0.987772, -0.902594, -0.209047, -0.694918
-1, 0.290285, -0.407145, -0.578668, -0.953941, -0.983171, -0.882745, -0.247119, -0.72571
-1, 0.17402, -0.680406, -0.555509, -0.917585, -0.992327, -0.940135, -0.0165972, -0.472298
-1, 0.31496, -0.238704, -0.629622, -0.959763, -0.969062, -0.702377, -0.459337, -0.905857
-1, 0.116223, -0.645931, -0.622253, -0.906619, -0.976135, -0.824812, -0.433847, -0.875979
-1, 0.182217, -0.24877, -0.587746, -0.9579, -0.975311, -0.747764, -0.417161, -0.884946
-1, 0.392999, -0.24074, -0.622641, -0.952522, -0.993339, -0.947199, 0.0574474, -0.392216
-1, 0.386391, -0.424863, -0.642396, -0.945671, -0.976173, -0.803674, -0.366818, -0.840047
-1, 0.249467, -0.371234, -0.610229, -0.94788, -0.988049, -0.889444, -0.234586, -0.728565
-1, 0.139476, -0.332824, -0.61076, -0.956757, -0.983523, -0.830912, -0.277993, -0.780898
-1, 0.307683, -0.40271, -0.577561, -0.942705, -0.862926, -0.186555, -0.658864, -0.980482
-1, 0.255824, -0.274507, -0.659175, -0.956967, -0.986723, -0.831746, -0.217172, -0.747503
-1, 0.581364, -0.471549, -0.669182, -0.939465, -0.97878, -0.843492, -0.37911, -0.838702
-1, 0.256493, -0.421372, -0.59876, -0.93367, -0.993054, -0.923496, -0.0497411, -0.558135
-1, 0.128518, -0.469669, -0.557337, -0.935332, -0.980571, -0.863461, -0.334536, -0.802501
-1, -0.0754046, -0.688934, -0.539968, -0.885792, -0.998441, -0.977633, 0.518207, 0.182317
-1, 0.283175, -0.592579, -0.589249, -0.93212, -0.995369, -0.935618, 0.102667, -0.410002
-1, 0.0294007, -0.512489, -0.508586, -0.921048, -0.989308, -0.916199, -0.125951, -0.619564
-1, 0.467525, -0.283019, -0.634265, -0.955477, -0.914882, -0.377626, -0.610465, -0.968259
-1, 0.150266, -0.211106, -0.527774, -0.954865, -0.983388, -0.82141, -0.327037, -0.826895
-1, 0.327172, -0.2783, -0.617719, -0.957983, -0.898143, -0.319722, -0.64142, -0.976808
-1, 0.188825, -0.551547, -0.544565, -0.91678, -0.972584, -0.791638, -0.449058, -0.891058
-1, 0.0728117, -0.227411, -0.56319, -0.959451, -0.978735, -0.85743, -0.377745, -0.830169
-1, 0.0636945, -0.516771, -0.549874, -0.932304, -0.768239, 0.056248, -0.716376, -0.991026
-1, 0.0547447, -0.542327, -0.525946, -0.898703, -0.947131, -0.526128, -0.536451, -0.944285
-1, 0.296558, -0.277202, -0.639094, -0.949751, -0.886746, -0.292115, -0.648917, -0.978122
-1, 0.10836, -0.310071, -0.581133, -0.947185, -0.980047, -0.818572, -0.321222, -0.813629
-1, 0.253231, -0.245441, -0.617759, -0.949305, -0.988356, -0.849007, -0.18354, -0.714562
-1, 0.213584, -0.388708, -0.606611, -0.954661, -0.974097, -0.696286, -0.409576, -0.88554
-1, 0.11179, -0.421234, -0.565912, -0.938045, -0.962955, -0.624676, -0.475094, -0.91784
-1, 0.267283, -0.514231, -0.62949, -0.944629, -0.992118, -0.923867, -0.0488535, -0.551649
-1, 0.168583, -0.180514, -0.631867, -0.963424, -0.972509, -0.808126, -0.446183, -0.883655
-1, 0.200954, -0.406865, -0.565116, -0.942212, -0.924742, -0.469412, -0.606237, -0.966298
-1, 0.656225, -0.64557, -0.722358, -0.904019, -0.963577, -0.727419, -0.493756, -0.91834
-1, 0.462507, -0.200419, -0.669688, -0.959986, -0.984295, -0.922116, -0.198041, -0.633207
-1, 0.0592614, -0.308482, -0.584453, -0.954828, -0.981193, -0.793824, -0.306042, -0.810013
-1, 0.357785, -0.571707, -0.598312, -0.931551, -0.981395, -0.856041, -0.343023, -0.814836
-1, 0.256409, -0.150977, -0.561309, -0.960532, -0.990079, -0.896456, -0.101356, -0.621553
-1, -0.305592, -0.637521, -0.470962, -0.872903, -0.962408, -0.702255, -0.510041, -0.927995
-1, 0.312116, 0.106911, -0.588152, -0.976952, -0.941001, -0.482845, -0.561037, -0.953737
-1, -0.0555811, -0.636927, -0.524637, -0.911179, -0.987479, -0.876788, -0.236305, -0.744886
-1, 0.407386, -0.307005, -0.624362, -0.959467, -0.987285, -0.84805, -0.27024, -0.787056
-1, 0.31061, -0.267925, -0.597575, -0.962369, -0.98643, -0.890061, -0.234441, -0.72497
1, -0.115386, -0.647607, -0.484145, -0.890485, -0.980264, -0.793602, -0.364747, -0.851168
-1, 0.346744, -0.655187, -0.558098, -0.916262, -0.913997, -0.461186, -0.640013, -0.975716
-1, 0.186818, -0.71136, -0.567251, -0.904524, -0.987382, -0.893851, -0.242026, -0.726917
-1, 0.17034, -0.222682, -0.555197, -0.952319, -0.960378, -0.665189, -0.484992, -0.918174
-1, 0.185814, -0.405556, -0.551347, -0.949171, -0.968747, -0.742593, -0.434695, -0.886152
-1, 0.324662, -0.33718, -0.613588, -0.957486, -0.980669, -0.753408, -0.340122, -0.844587
-1, 0.2089, -0.573476, -0.558325, -0.923224, -0.96856, -0.695246, -0.453669, -0.903242
-1, 0.403287, -0.247879, -0.670448, -0.957483, -0.983523, -0.806049, -0.268992, -0.790472
-1, 0.329597, -0.502225, -0.592286, -0.949392, -0.987345, -0.869882, -0.183951, -0.699745
-1, -0.0638618, -0.723878, -0.465088, -0.861801, -0.983381, -0.810878, -0.333216, -0.834395
-1, -0.19376, -0.726757, -0.46973, -0.84397, -0.977417, -0.817405, -0.404075, -0.86464
-1, 0.428548, -0.491066, -0.62812, -0.944385, -0.824203, -0.191168, -0.706082, -0.988803
-1, 0.153611, -0.337352, -0.640687, -0.959544, -0.984879, -0.862914, -0.306402, -0.795026
-1, 0.259337, -0.258, -0.658356, -0.961425, -0.905366, -0.365985, -0.625184, -0.971679
-1, 0.301577, -0.309962, -0.589729, -0.960816, -0.964874, -0.719493, -0.463059, -0.901575
-1, 0.103174, -0.566919, -0.555024, -0.917731, -0.98709, -0.829344, -0.207966, -0.740885
-1, 0.151269, -0.208814, -0.574222, -0.957723, -0.977581, -0.831862, -0.378427, -0.841576
-1, 0.394086, -0.368501, -0.675292, -0.94598, -0.985314, -0.888374, -0.229363, -0.72005
1, 0.000794613, -0.388724, -0.481574, -0.918903, -0.98733, -0.858439, -0.249946, -0.762732
-1, 0.299486, -0.414531, -0.67539, -0.940652, -0.974367, -0.809967, -0.407698, -0.865331
-1, 0.312785, -0.127538, -0.617787, -0.966147, -0.983823, -0.803019, -0.301661, -0.816196
-1, 0.255071, -0.237849, -0.597873, -0.960858, -0.759915, 0.188812, -0.711166, -0.990685
-1, 0.0121701, -0.313238, -0.552124, -0.942953, -0.991338, -0.895873, -0.124844, -0.651778
1, -0.844339, -0.972984, 0.78988, 0.656945, -0.370018, 0.125223, -0.774872, -0.995375
-1, 0.045042, -0.602735, -0.622458, -0.91601, -0.983973, -0.900914, -0.247048, -0.708196
-1, 0.326419, -0.268784, -0.581542, -0.959465, -0.959194, -0.683994, -0.519639, -0.931754
-1, 0.198026, -0.195322, -0.578992, -0.94969, -0.989323, -0.874182, -0.182166, -0.705671
-1, 0.439672, -0.156841, -0.641408, -0.966996, -0.949895, -0.503412, -0.514001, -0.937356
-1, -0.000125465, -0.0826486, -0.484796, -0.95966, -0.991166, -0.819379, -0.0884104, -0.668849
-1, 0.466354, -0.39077, -0.673052, -0.943308, -0.93524, -0.521645, -0.580331, -0.958464
-1, 0.322237, -0.498726, -0.60004, -0.936012, -0.915736, -0.478092, -0.629995, -0.971812
-1, -0.0314081, -0.576749, -0.518539, -0.903384, -0.983621, -0.891817, -0.262336, -0.736474
-1, 0.0868638, -0.611535, -0.527302, -0.922058, -0.985546, -0.830974, -0.279424, -0.793043
-1, 0.466856, -0.592488, -0.637881, -0.927227, -0.98135, -0.874802, -0.345247, -0.800503
-1, 0.311279, -0.378478, -0.589718, -0.950206, -0.960228, -0.620477, -0.506165, -0.931726
-1, 0.338213, -0.428051, -0.627011, -0.952119, -0.967017, -0.756914, -0.467359, -0.902868
-1, 0.139559, -0.336135, -0.593949, -0.950682, -0.968807, -0.75198, -0.450013, -0.894784
-1, 0.170591, -0.280841, -0.60609, -0.965015, -0.987135, -0.923228, -0.160645, -0.611862
-1, 0.0565848, -0.405208, -0.499972, -0.929677, -0.984355, -0.877335, -0.279824, -0.76253
-1, 0.383966, -0.353721, -0.599947, -0.952953, -0.980811, -0.80879, -0.34018, -0.828549
-1, 0.283342, -0.371251, -0.619753, -0.949981, -0.948906, -0.614068, -0.557862, -0.947507
-1, 0.213918, -0.266119, -0.613263, -0.968371, -0.915631, -0.389519, -0.617224, -0.970534
-1, 0.1864, -0.253161, -0.598748, -0.952948, -0.968328, -0.747648, -0.482487, -0.91335
-1, 0.316967, -0.507907, -0.673335, -0.936394, -0.980181, -0.866534, -0.343728, -0.80555
-1, -0.00882439, -0.640072, -0.586174, -0.910714, -0.978196, -0.84716, -0.391606, -0.844153
-1, 0.108444, -0.783817, -0.567353, -0.872037, -0.972749, -0.7284, -0.419217, -0.887612
-1, 0.248463, -0.519557, -0.583166, -0.940942, -0.982047, -0.871994, -0.32815, -0.79464
-1, 0.315629, -0.0078547, -0.627057, -0.967201, -0.993901, -0.921201, -0.0193553, -0.544753
-1, -0.220944, -0.702679, -0.443679, -0.84961, -0.984415, -0.871727, -0.289123, -0.774477
-1, 0.34917, -0.146739, -0.630058, -0.963678, -0.957493, -0.636313, -0.530224, -0.939637
-1, 0.365062, -0.071793, -0.639915, -0.970173, -0.979245, -0.722417, -0.358707, -0.859461
-1, 0.343231, -0.30592, -0.617731, -0.943119, -0.988499, -0.838759, -0.197921, -0.734944
-1, 0.193007, -0.455896, -0.585113, -0.941559, -0.986146, -0.909715, -0.188818, -0.663219
-1, 0.140814, -0.238521, -0.605227, -0.953332, -0.960438, -0.727981, -0.525631, -0.929533
-1, 0.388148, -0.389385, -0.600351, -0.950301, -0.964162, -0.657447, -0.469535, -0.913918
-1, 0.125591, -0.55269, -0.575205, -0.9293, -0.988484, -0.883386, -0.207166, -0.719445
-1, 0.267283, -0.581619, -0.589247, -0.931322, -0.946546, -0.628519, -0.57599, -0.953685
-1, 0.185563, -0.411678, -0.585657, -0.935562, -0.98407, -0.86452, -0.218399, -0.714724
-1, -0.0384342, -0.649445, -0.472269, -0.894205, -0.986333, -0.896659, -0.226169, -0.710146
-1, 0.0834344, -0.405684, -0.549419, -0.945058, -0.978593, -0.743879, -0.375007, -0.866242
-1, 0.207227, -0.411552, -0.616649, -0.950391, -0.958482, -0.642784, -0.499449, -0.92624
-1, 0.260591, -0.377848, -0.604408, -0.954197, -0.968036, -0.689467, -0.448413, -0.901422
-1, 0.406884, -0.442792, -0.615708, -0.944879, -0.973198, -0.810066, -0.435557, -0.872621
-1, -0.0582577, -0.537583, -0.548056, -0.911777, -0.988626, -0.891769, -0.183517, -0.694653
-1, 0.346995, -0.47735, -0.600843, -0.941861, -0.698219, 0.220622, -0.743692, -0.994956
-1, 0.394756, -0.358445, -0.64991, -0.936419, -0.986153, -0.833148, -0.219391, -0.747031
