-1, 0.235534, -0.889098, -0.92783, -0.450829, -0.787835
-1, 0.266852, -0.921646, -0.960525, -0.658301, -0.751264
1, 0.425067, -0.917271, -0.936324, -0.698842, -0.807627
1, 0.422293, -0.89168, -0.921974, -0.297764, -0.706613
-1, 0.408832, -0.937761, -0.979247, -0.816393, -0.755874
-1, 0.4721, -0.889986, -0.945828, -0.276205, -0.612778
-1, 0.259277, -0.897588, -0.949485, -0.588307, -0.706874
-1, 0.24361, -0.885351, -0.935651, -0.443228, -0.669921
1, 0.431032, -0.89666, -0.926835, -0.371622, -0.619765
-1, 0.51695, -0.923703, -0.96348, -0.630547, -0.801907
1, 0.243592, -0.910094, -0.927456, -0.712447, -0.692137
-1, 0.339928, -0.913311, -0.9635, -0.698484, -0.75549
1, 0.485828, -0.916428, -0.936538, -0.675581, -0.800772
1, 0.289333, -0.931108, -0.952103, -0.767568, -0.722021
1, 0.443956, -0.900226, -0.909196, -0.613697, -0.693271
1, 0.404207, -0.878522, -0.895735, -0.521362, -0.688689
-1, 0.504504, -0.92652, -0.968286, -0.625041, -0.719462
-1, 0.179984, -0.905154, -0.92683, -0.779592, -0.737917
-1, 0.410332, -0.916222, -0.961501, -0.759603, -0.673844
1, 0.286315, -0.932646, -0.956861, -0.865248, -0.782558
-1, 0.494228, -0.933665, -0.967338, -0.759424, -0.827896
-1, 0.249514, -0.881747, -0.940258, 0.0911859, -0.731921
-1, 0.493511, -0.876783, -0.93381, -0.173147, -0.713593
1, 0.48794, -0.879953, -0.913963, -0.224727, -0.787474
-1, 0.373061, -0.891535, -0.942865, -0.441782, -0.810143
1, 0.455723, -0.923571, -0.942557, -0.727168, -0.758064
1, 0.441098, -0.917473, -0.93961, -0.766619, -0.84498
1, 0.359975, -0.916607, -0.937225, -0.654716, -0.684958
1, 0.289486, -0.859775, -0.862311, -0.413687, -0.748914
1, 0.3449, -0.901757, -0.922403, -0.505272, -0.76088
-1, 0.327309, -0.920553, -0.956924, -0.476007, -0.806703
1, 0.474945, -0.899989, -0.917021, -0.596764, -0.835996
1, 0.417761, -0.888099, -0.904766, -0.515323, -0.817291
-1, 0.241828, -0.901274, -0.947542, -0.350384, -0.523474
-1, 0.220984, -0.873121, -0.928747, -0.317139, -0.743088
-1, 0.198891, -0.894503, -0.943252, -0.166612, -0.659023
-1, 0.388593, -0.893816, -0.945083, -0.457352, -0.760404
1, 0.416926, -0.899623, -0.922131, -0.560845, -0.704485
-1, 0.240376, -0.896744, -0.938873, -0.204667, -0.586142
-1, 0.334375, -0.909205, -0.955413, -0.528535, -0.621931
-1, 0.459552, -0.905893, -0.953927, -0.387665, -0.622921
-1, 0.498616, -0.919106, -0.967645, -0.718062, -0.776097
-1, 0.29561, -0.936953, -0.969403, -0.807921, -0.826143
1, 0.385848, -0.928175, -0.958522, -0.789017, -0.82833
-1, 0.544737, -0.929754, -0.971475, -0.812951, -0.759654
1, 0.474331, -0.867248, -0.887378, -0.392093, -0.686524
1, 0.272675, -0.867041, -0.871735, -0.412068, -0.716241
-1, 0.382643, -0.91071, -0.942313, -0.668244, -0.861214
1, 0.432205, -0.893158, -0.879455, -0.571548, -0.804326
1, 0.335362, -0.895203, -0.913611, -0.409137, -0.65654
1, 0.353354, -0.898111, -0.890514, -0.570045, -0.790158
1, 0.405563, -0.922999, -0.940936, -0.625256, -0.78993
1, 0.535021, -0.90761, -0.914052, -0.635803, -0.796524
1, 0.442445, -0.89833, -0.917, -0.463849, -0.780042
1, 0.356205, -0.891968, -0.904248, -0.378158, -0.765021
1, 0.379924, -0.895612, -0.922433, -0.52394, -0.696986
1, 0.480507, -0.917111, -0.933419, -0.677675, -0.771788
1, 0.422863, -0.880585, -0.916867, -0.306845, -0.668645
-1, 0.290201, -0.951505, -0.973703, -0.817399, -0.786597
-1, 0.41011, -0.873494, -0.932492, -0.22161, -0.665918
-1, 0.374343, -0.934951, -0.963013, -0.603089, -0.842419
-1, 0.344542, -0.931332, -0.958652, -0.743409, -0.810067
-1, 0.375153, -0.920343, -0.962008, -0.63849, -0.791683
-1, 0.459255, -0.931735, -0.965776, -0.748965, -0.831187
-1, 0.407505, -0.894458, -0.940499, -0.167579, -0.76503
-1, 0.262307, -0.920388, -0.966516, -0.649106, -0.612054
1, 0.32017, -0.885328, -0.907918, -0.244964, -0.669113
-1, 0.565444, -0.91372, -0.962187, -0.646001, -0.768801
-1, 0.262073, -0.900079, -0.956296, -0.383844, -0.718874
1, 0.447568, -0.950547, -0.970424, -0.745174, -0.843549
1, 0.369869, -0.912136, -0.920013, -0.664659, -0.804412
1, 0.401056, -0.891141, -0.910897, -0.411804, -0.843941
1, 0.260825, -0.89834, -0.904723, -0.574363, -0.807002
1, 0.37898, -0.889856, -0.899782, -0.391308, -0.757442
-1, 0.386031, -0.896017, -0.938997, -0.557738, -0.794028
-1, 0.252197, -0.919552, -0.959472, -0.428351, -0.737288
-1, 0.343025, -0.899764, -0.951527, -0.520132, -0.869692
-1, 0.365135, -0.926067, -0.966236, -0.688593, -0.721695
-1, 0.540975, -0.929397, -0.963935, -0.704381, -0.765862
1, 0.240141, -0.87848, -0.871402, -0.411961, -0.560139
-1, 0.160614, -0.905731, -0.950016, -0.307887, -0.786785
1, 0.501989, -0.898698, -0.921635, -0.435513, -0.730417
-1, 0.529977, -0.90702, -0.960063, -0.405134, -0.671209
-1, 0.333596, -0.89254, -0.944657, -0.532436, -0.693194
1, 0.313782, -0.873624, -0.901527, -0.241361, -0.711653
1, 0.451037, -0.909483, -0.918291, -0.594425, -0.713471
-1, 0.20915, -0.917473, -0.965128, -0.523442, -0.76096
-1, 0.474164, -0.89069, -0.94706, -0.415879, -0.633404
1, 0.322543, -0.907304, -0.912638, -0.649101, -0.8016
-1, 0.298304, -0.916899, -0.958487, -0.676357, -0.743933
-1, 0.512164, -0.917886, -0.963281, -0.726816, -0.785128
-1, 0.304683, -0.916247, -0.962538, -0.594472, -0.613136
-1, 0.358859, -0.918211, -0.939581, -0.642857, -0.780703
1, 0.47046, -0.909668, -0.931385, -0.518312, -0.761245
1, 0.320186, -0.893341, -0.908213, -0.50296, -0.752846
1, 0.272076, -0.873446, -0.879067, -0.344071, -0.610462
-1, 0.277415, -0.923048, -0.952615, -0.571654, -0.739078
-1, 0.502521, -0.88937, -0.943663, -0.461067, -0.51297
1, 0.241467, -0.925819, -0.935828, -0.754652, -0.822626
-1, 0.277839, -0.908605, -0.950813, -0.619963, -0.771181
-1, 0.232511, -0.883645, -0.942291, -0.366747, -0.709917
-1, 0.468895, -0.894028, -0.939135, -0.112719, -0.684852
-1, 0.432899, -0.950569, -0.977399, -0.884035, -0.890473
-1, 0.31874, -0.935832, -0.974782, -0.795906, -0.823932
-1, 0.409257, -0.911017, -0.961779, -0.608712, -0.807039
1, 0.596036, -0.897057, -0.92384, -0.404923, -0.795877
1, 0.323551, -0.891872, -0.913963, -0.23861, -0.752568
-1, 0.509807, -0.915428, -0.934283, -0.550414, -0.73819
1, 0.367911, -0.896992, -0.916553, -0.532576, -0.85075
-1, 0.425141, -0.913018, -0.955845, -0.656208, -0.760466
-1, 0.412729, -0.900322, -0.95029, -0.662505, -0.777227
-1, 0.367926, -0.939369, -0.975262, -0.819285, -0.73121
-1, 0.218073, -0.919975, -0.968367, -0.741533, -0.744676
-1, 0.303, -0.919487, -0.969363, -0.751487, -0.654007
-1, 0.285763, -0.901497, -0.95347, -0.573083, -0.8556
1, 0.459395, -0.895592, -0.901009, -0.458, -0.833848
1, 0.253776, -0.901352, -0.938898, -0.445836, -0.734209
1, 0.448472, -0.917837, -0.933988, -0.510401, -0.785169
1, 0.596378, -0.899449, -0.911254, -0.540952, -0.863618
1, 0.513596, -0.902397, -0.928626, -0.54952, -0.754048
1, 0.35589, -0.87796, -0.907181, -0.362791, -0.728578
1, 0.480824, -0.877304, -0.91219, -0.306691, -0.684225
1, 0.371101, -0.90288, -0.931951, -0.333231, -0.698035
1, 0.415764, -0.893041, -0.912474, -0.496166, -0.758266
1, 0.419756, -0.893854, -0.918026, -0.41218, -0.744224
1, 0.263856, -0.879701, -0.876139, -0.455721, -0.805897
-1, 0.24399, -0.895441, -0.937094, -0.321415, -0.656136
1, 0.342341, -0.914393, -0.928477, -0.533065, -0.803413
-1, 0.499162, -0.885996, -0.939597, -0.532882, -0.778092
1, 0.353885, -0.903542, -0.910911, -0.599043, -0.774276
1, 0.410088, -0.896468, -0.914152, -0.47422, -0.721093
-1, 0.357033, -0.902511, -0.952928, -0.352299, -0.733917
-1, 0.40539, -0.866213, -0.932819, -0.142472, -0.672764
-1, 0.449272, -0.911634, -0.958489, -0.661443, -0.762386
1, 0.269836, -0.884655, -0.904072, -0.478768, -0.718651
1, 0.339993, -0.901678, -0.893903, -0.687873, -0.797642
1, 0.368983, -0.919101, -0.946503, -0.797122, -0.812988
-1, -0.0442306, -0.920264, -0.956709, -0.637948, -0.810351
-1, 0.344735, -0.915516, -0.947174, -0.731679, -0.745249
-1, 0.273633, -0.914923, -0.957599, -0.615609, -0.682326
-1, 0.391666, -0.900369, -0.952884, -0.491514, -0.698077
-1, 0.165836, -0.911698, -0.95762, -0.436244, -0.559651
1, 0.637874, -0.876666, -0.888747, -0.413613, -0.819891
1, 0.271166, -0.869832, -0.866971, -0.418386, -0.649043
1, 0.553566, -0.875703, -0.90835, -0.193491, -0.692362
-1, 0.404502, -0.907541, -0.950433, -0.474624, -0.620806
1, 0.415113, -0.907061, -0.909282, -0.558492, -0.75782
1, 0.445508, -0.885033, -0.912086, -0.340802, -0.711718
1, 0.422272, -0.8925, -0.896222, -0.467258, -0.727556
1, 0.426452, -0.890781, -0.915834, -0.453159, -0.637372
-1, 0.427189, -0.932174, -0.970552, -0.736735, -0.800337
-1, 0.493862, -0.917666, -0.956709, -0.545615, -0.490065
-1, 0.322337, -0.926939, -0.953127, -0.727497, -0.850902
1, 0.505855, -0.862344, -0.900336, -0.223607, -0.628677
1, 0.526531, -0.869901, -0.885465, -0.432259, -0.596065
-1, 0.0251776, -0.92267, -0.960595, -0.502923, -0.676346
-1, 0.604377, -0.933155, -0.965852, -0.791467, -0.88189
1, 0.450763, -0.88992, -0.89222, -0.493373, -0.777983
1, 0.638804, -0.875511, -0.87681, -0.399007, -0.822276
1, 0.399937, -0.866302, -0.898419, -0.374831, -0.766794
-1, 0.414528, -0.933599, -0.970529, -0.79737, -0.827934
-1, 0.433595, -0.918973, -0.965867, -0.63263, -0.691633
1, 0.331628, -0.931814, -0.955089, -0.671042, -0.815479
1, 0.302695, -0.909367, -0.923215, -0.570133, -0.818987
-1, 0.347819, -0.879294, -0.931172, -0.13963, -0.648634
1, 0.492756, -0.892435, -0.908233, -0.434596, -0.847167
1, 0.334543, -0.888733, -0.900853, -0.416536, -0.707022
-1, 0.138278, -0.902074, -0.945051, -0.567788, -0.762567
1, 0.320921, -0.876302, -0.878893, -0.498878, -0.730713
1, 0.457133, -0.912696, -0.922663, -0.651405, -0.7308
-1, 0.3, -0.907957, -0.951649, -0.52824, -0.496978
-1, 0.572732, -0.859342, -0.894533, -0.363927, -0.798427
-1, 0.40593, -0.937954, -0.972684, -0.734584, -0.699009
1, 0.199974, -0.910621, -0.936588, -0.636095, -0.696538
-1, 0.108406, -0.894221, -0.942201, -0.435146, -0.602793
1, 0.282827, -0.875254, -0.906191, -0.39783, -0.640598
1, 0.337156, -0.879693, -0.888429, -0.510284, -0.775624
-1, 0.527424, -0.87999, -0.933772, -0.287665, -0.521804
-1, 0.364714, -0.891344, -0.937738, -0.514304, -0.830054
-1, 0.231794, -0.911314, -0.96189, -0.596029, -0.793005
-1, 0.411386, -0.923248, -0.971821, -0.642361, -0.626754
1, 0.331364, -0.859342, -0.884458, -0.396801, -0.695266
1, 0.497402, -0.88495, -0.904322, -0.507098, -0.632345
1, 0.396675, -0.904673, -0.932421, -0.364258, -0.52898
1, 0.246511, -0.879371, -0.894464, -0.368038, -0.533145
1, 0.424722, -0.885531, -0.904019, -0.364394, -0.784492
-1, 0.509528, -0.942576, -0.978595, -0.694186, -0.809407
1, 0.422802, -0.920768, -0.940652, -0.747452, -0.710526
1, 0.513219, -0.895455, -0.916653, -0.403335, -0.647604
1, 0.253647, -0.885027, -0.8936, -0.362974, -0.622785
-1, 0.538189, -0.888725, -0.924837, -0.29309, -0.722654
-1, 0.404348, -0.907632, -0.953875, -0.309073, -0.73602
-1, 0.278366, -0.928336, -0.954737, -0.713346, -0.691761
1, 0.277313, -0.915991, -0.932486, -0.679515, -0.650474
-1, 0.453252, -0.905895, -0.946298, -0.790689, -0.738034
-1, 0.448148, -0.936216, -0.975182, -0.922724, -0.926235
1, 0.3257, -0.873645, -0.885615, -0.491111, -0.693753
1, 0.348623, -0.862215, -0.878357, -0.220637, -0.736491
-1, 0.646863, -0.914137, -0.947497, -0.290605, -0.818271
-1, 0.390358, -0.934874, -0.969014, -0.676271, -0.657191
1, 0.449518, -0.916089, -0.940604, -0.628074, -0.731561
1, 0.312286, -0.870686, -0.8788, -0.426296, -0.748252
-1, 0.180994, -0.950848, -0.97026, -0.84741, -0.809696
1, 0.450293, -0.899942, -0.922133, -0.516772, -0.702034
-1, 0.403656, -0.895958, -0.939133, -0.605786, -0.78603
-1, 0.544647, -0.837655, -0.872188, -0.727119, -0.770761
1, 0.203434, -0.877568, -0.895747, -0.46925, -0.766808
-1, 0.297307, -0.941342, -0.969205, -0.687706, -0.763302
-1, 0.218973, -0.906422, -0.949622, -0.277259, -0.588932
-1, 0.357998, -0.943752, -0.968254, -0.746498, -0.84004
1, 0.482915, -0.91327, -0.948037, -0.665398, -0.777229
-1, 0.382182, -0.870241, -0.919589, -0.250414, -0.742518
-1, 0.422643, -0.909985, -0.950167, -0.460364, -0.673979
1, 0.393052, -0.90711, -0.925238, -0.570284, -0.728598
1, 0.476828, -0.908817, -0.919436, -0.469359, -0.826873
1, 0.457416, -0.894113, -0.918959, -0.507698, -0.6223
-1, 0.187912, -0.865364, -0.925713, -0.0469782, -0.755359
-1, 0.35583, -0.902944, -0.935983, -0.752445, -0.816785
1, 0.484411, -0.88013, -0.904778, -0.433967, -0.77509
1, 0.466732, -0.910203, -0.917151, -0.650269, -0.813156
1, 0.356653, -0.885459, -0.907031, -0.507127, -0.731596
-1, 0.449891, -0.930029, -0.970118, -0.862478, -0.819212
1, 0.378561, -0.901615, -0.910449, -0.623441, -0.70054
-1, 0.541524, -0.852968, -0.891798, -0.212086, -0.637682
1, 0.424341, -0.904789, -0.923047, -0.637536, -0.773196
1, 0.40944, -0.861902, -0.893259, -0.239757, -0.731297
-1, 0.586736, -0.868942, -0.911858, -0.502427, -0.700075
-1, 0.482019, -0.90479, -0.948889, -0.430729, -0.762593
-1, 0.461536, -0.892575, -0.94973, -0.547148, -0.583137
-1, 0.375252, -0.926183, -0.951689, -0.622228, -0.777321
-1, 0.490935, -0.937256, -0.973219, -0.687935, -0.766
-1, 0.219413, -0.93301, -0.965221, -0.790371, -0.761055
-1, 0.349544, -0.912291, -0.95083, -0.380525, -0.726496
-1, 0.426802, -0.93036, -0.965708, -0.593358, -0.770203
1, 0.405297, -0.874731, -0.911987, -0.372896, -0.711604
1, 0.529419, -0.874686, -0.887686, -0.290741, -0.74446
-1, 0.510808, -0.891365, -0.943755, -0.288532, -0.656817
-1, 0.210504, -0.881478, -0.937371, -0.195146, -0.759639
-1, 0.488107, -0.939614, -0.977152, -0.871703, -0.868126
1, 0.401456, -0.918167, -0.943448, -0.707882, -0.797335
1, 0.412463, -0.893207, -0.922905, -0.47585, -0.678896
1, 0.280504, -0.890011, -0.911228, -0.421805, -0.653661
-1, 0.323857, -0.925588, -0.954792, -0.735537, -0.847419
-1, 0.440897, -0.942039, -0.978417, -0.832086, -0.886856
-1, 0.27547, -0.894901, -0.939392, -0.331321, -0.585082
-1, 0.335353, -0.944806, -0.969338, -0.748814, -0.859587
-1, 0.524115, -0.898147, -0.944273, -0.5061, -0.802115
1, 0.307377, -0.885498, -0.908508, -0.472029, -0.712846
1, 0.309587, -0.875756, -0.905307, -0.396279, -0.659081
1, 0.431359, -0.888121, -0.918409, -0.355913, -0.680289
1, 0.516268, -0.864591, -0.866918, -0.433485, -0.581997
1, 0.54941, -0.931385, -0.931293, -0.668806, -0.85638
1, 0.325905, -0.897966, -0.913972, -0.611412, -0.792422
-1, 0.468747, -0.8537, -0.92029, -0.0964996, -0.732998
-1, 0.377711, -0.874215, -0.932552, -0.224394, -0.712776
1, 0.312717, -0.931052, -0.944179, -0.822217, -0.73396
1, 0.203478, -0.926994, -0.946745, -0.708465, -0.793825
-1, 0.237094, -0.914201, -0.960595, -0.519029, -0.785186
1, 0.0891731, -0.941991, -0.956142, -0.853806, -0.865596
-1, 0.300389, -0.868424, -0.926644, -0.133215, -0.748612
-1, 0.517699, -0.909958, -0.961439, -0.511269, -0.814678
-1, 0.3307, -0.909235, -0.944273, -0.655422, -0.797722
1, 0.497223, -0.899623, -0.930865, -0.434152, -0.696837
-1, 0.484009, -0.901167, -0.931265, -0.373288, -0.754361
-1, 0.371981, -0.908619, -0.952247, -0.487921, -0.202643
-1, 0.400947, -0.85451, -0.919425, 0.0231219, -0.807441
-1, 0.325488, -0.886177, -0.938841, 0.0478051, -0.724399
1, 0.243964, -0.887225, -0.889629, -0.515499, -0.84952
1, 0.578711, -0.892546, -0.905478, -0.56428, -0.77791
-1, 0.294976, -0.876397, -0.935486, -0.0969422, -0.647919
-1, 0.232389, -0.925205, -0.969698, -0.561454, -0.725196
-1, 0.2319, -0.914568, -0.939634, -0.564298, -0.680362
1, 0.428681, -0.876003, -0.901777, -0.362701, -0.809161
1, 0.428681, -0.876003, -0.901777, -0.362701, -0.809161
1, 0.39726, -0.875714, -0.889479, -0.443092, -0.763499
1, 0.26592, -0.896418, -0.917981, -0.697518, -0.744016
1, 0.40439, -0.900441, -0.914007, -0.66561, -0.690293
1, 0.527136, -0.896684, -0.921375, -0.420997, -0.729028
-1, 0.701006, -0.896992, -0.943496, -0.215929, -0.84008
-1, 0.582828, -0.910086, -0.952904, -0.649862, -0.776177
-1, 0.249401, -0.884549, -0.940123, -0.231492, -0.727554
-1, 0.439976, -0.902363, -0.951122, -0.232625, -0.865898
-1, 0.832642, -0.894856, -0.940679, -0.172311, -0.780196
-1, 0.480304, -0.905343, -0.949132, -0.529848, -0.706998
-1, 0.304552, -0.940187, -0.958004, -0.704137, -0.846526
-1, 0.515627, -0.909419, -0.955514, -0.558059, -0.72396
-1, 0.496072, -0.948074, -0.981352, -0.903704, -0.874064
-1, 0.156497, -0.886235, -0.928766, -0.0885825, -0.763579
-1, 0.540769, -0.819176, -0.846174, -0.520427, -0.736504
-1, 0.395222, -0.898294, -0.943991, -0.166444, -0.696992
1, 0.489428, -0.928637, -0.953794, -0.452951, -0.660803
-1, 0.38994, -0.880708, -0.940841, -0.237176, -0.687302
-1, 0.263375, -0.916222, -0.95428, -0.782901, -0.907909
-1, 0.4486, -0.915377, -0.961026, -0.708402, -0.784749
-1, 0.431497, -0.90217, -0.956385, -0.614561, -0.799224
-1, 0.357263, -0.813794, -0.866035, -0.43508, -0.556539
-1, 0.525351, -0.92066, -0.95762, -0.608605, -0.78353
1, 0.346754, -0.938287, -0.96774, -0.820885, -0.900957
-1, 0.289351, -0.872492, -0.931273, -0.334383, -0.63567
-1, 0.331744, -0.920745, -0.962732, -0.743343, -0.744175
-1, 0.469475, -0.925145, -0.963754, -0.777364, -0.774319
-1, 0.445576, -0.917193, -0.949839, -0.528436, -0.707778
-1, 0.395897, -0.873894, -0.905586, -0.323596, -0.784917
-1, 0.227102, -0.883939, -0.94204, -0.149011, -0.77264
-1, 0.312877, -0.881755, -0.937169, -0.327086, -0.618081
-1, 0.366218, -0.932003, -0.979951, -0.816733, -0.774675
-1, 0.266499, -0.918687, -0.960993, -0.575578, -0.652523
-1, 0.436358, -0.853445, -0.884102, -0.330485, -0.679003
-1, 0.601342, -0.87592, -0.922194, -0.391556, -0.75185
-1, 0.15628, -0.918782, -0.958695, -0.65401, -0.825478
-1, 0.22901, -1, -1, -0.704299, -0.710969
-1, 0.410524, -0.917088, -0.959299, -0.510866, -0.759387
-1, 0.390531, -0.856262, -0.890301, -0.374164, -0.675373
-1, 0.268108, -0.8564, -0.913963, -0.069675, -0.748573
-1, 0.275062, -0.846724, -0.920601, -0.230822, -0.799255
-1, 0.398517, -0.814035, -0.852003, -0.552675, -0.837606
-1, 0.29797, -0.892065, -0.949136, -0.414027, -0.536893
-1, 0.4543, -0.900164, -0.950332, -0.432458, -0.645201
-1, 0.386, -0.852284, -0.892949, -0.639419, -0.82365
-1, 0.602003, -0.885905, -0.916985, -0.486597, -0.743864
-1, 0.554946, -0.87588, -0.936087, -0.238963, -0.602543
-1, 0.372245, -0.855274, -0.920721, -0.0615315, -0.710733
-1, 0.785994, -0.838388, -0.85336, -0.717375, -0.867299
-1, 0.297764, -0.857565, -0.913265, -0.438262, -0.473409
-1, 0.275317, -0.819658, -0.860491, -0.460298, -0.711451
-1, 0.486121, -0.863081, -0.903477, -0.28034, -0.7515
-1, 0.376824, -0.937712, -0.962168, -0.683146, -0.825052
-1, 0.626518, -0.81993, -0.886437, -0.294677, -0.744088
-1, 0.440052, -0.871442, -0.928565, -0.0894249, -0.701801
-1, 0.426769, -0.830672, -0.889427, -0.231939, -0.707701
-1, 0.476383, -0.912833, -0.957322, -0.505432, -0.643205
-1, 0.4857, -0.929082, -0.954815, -0.659434, -0.792094
-1, 0.529384, -0.806613, -0.84799, -0.44874, -0.823393
-1, 0.290783, -0.826591, -0.854666, -0.45431, -0.837681
-1, 0.138077, -0.70559, -0.749455, -0.727073, -0.600352
-1, 0.326253, -0.920448, -0.960712, -0.720864, -0.605102
-1, 0.198559, -0.862404, -0.90845, -0.428361, -0.732015
-1, 0.391263, -0.872991, -0.902501, -0.741965, -0.842311
-1, 0.338099, -0.921175, -0.964647, -0.608689, -0.752294
-1, 0.438554, -0.853105, -0.875776, -0.48995, -0.745886
-1, 0.480246, -0.861523, -0.878643, -0.527163, -0.799967
-1, 0.338516, -0.728173, -0.763224, -0.620918, -0.722653
-1, 0.483021, -0.87852, -0.937514, -0.27371, -0.589424
-1, 0.385122, -0.911844, -0.940867, -0.75635, -0.773447
-1, 0.472676, -0.783116, -0.837123, -0.731459, -0.874829
-1, 0.511611, -0.894625, -0.947965, -0.310778, -0.443811
-1, 0.347935, -0.864214, -0.923811, -0.0986468, -0.78609
-1, 0.340002, -0.83188, -0.897891, -0.138494, -0.659034
-1, 0.416229, -0.833598, -0.856132, -0.578165, -0.844757
-1, 0.277926, 1, 1, 1, -0.787712
-1, 0.517349, -0.892814, -0.92413, -0.785801, -0.810814
-1, 0.388365, -0.638425, -0.685147, -0.662259, -0.845678
-1, 0.386171, -0.926658, -0.962933, -0.886903, -0.838212
-1, 0.257329, -0.8747, -0.927477, -0.488836, -0.826767
-1, 0.398741, -0.852781, -0.883863, -0.565659, -0.697082
-1, 0.368701, -0.813063, -0.820483, -0.672029, -0.895976
-1, 0.365134, -0.852335, -0.914049, -0.211958, -0.779133
-1, 0.412299, -0.926616, -0.954118, -0.825262, -0.846191
-1, 0.309153, -0.898819, -0.938574, -0.475846, -0.464857
-1, 0.416006, -0.883622, -0.897391, -0.81156, -0.745138
-1, 0.348249, -0.90112, -0.927704, -0.631905, -0.778746
-1, 0.326366, -0.816355, -0.838065, -0.581529, -0.828833
-1, 0.299388, -0.849004, -0.91867, -0.0448657, -0.6827
-1, 0.17791, -0.907849, -0.948937, -0.517485, -0.895023
-1, 0.306538, -0.924898, -0.969292, -0.715137, -0.706798
1, 0.361182, -0.90115, -0.916122, -0.64545, -0.786502
1, 0.469784, -0.905209, -0.914148, -0.481932, -0.712518
1, 0.396175, -0.929367, -0.945869, -0.74587, -0.808605
1, 0.477855, -0.907849, -0.919545, -0.408999, -0.775038
1, 0.291436, -0.874182, -0.88566, -0.308461, -0.628483
1, 0.477907, -0.922285, -0.942275, -0.705208, -0.833169
1, 0.322226, -0.874356, -0.87612, -0.326105, -0.708533
1, 0.430885, -0.86652, -0.878227, -0.368106, -0.847311
1, 0.467669, -0.89259, -0.91408, -0.327062, -0.642988
1, 0.338183, -0.869088, -0.881327, -0.487426, -0.686638
1, 0.240238, -0.889246, -0.897401, -0.477961, -0.626375
1, 0.461079, -0.91406, -0.915888, -0.559166, -0.776509
1, 0.430714, -0.8886, -0.903024, -0.402464, -0.751645
1, 0.394968, -0.902815, -0.914598, -0.621888, -0.694213
1, 0.327045, -0.904679, -0.908699, -0.666902, -0.808073
1, 0.159334, -0.879264, -0.88417, -0.609928, -0.758438
1, 0.612507, -0.881157, -0.905255, -0.480199, -0.701779
1, 0.482137, -0.913354, -0.916429, -0.674452, -0.836358
1, 0.402559, -0.917107, -0.944646, -0.721854, -0.783622
1, 0.566213, -0.938612, -0.963892, -0.584997, -0.861575
1, 0.527991, -0.916053, -0.949919, -0.371459, -0.695383
1, 0.446823, -0.878523, -0.893161, -0.347756, -0.746561
1, 0.328645, -0.934412, -0.945482, -0.826218, -0.820387
1, 0.303542, -0.926626, -0.944863, -0.812985, -0.842906
1, 0.359571, -0.928156, -0.950124, -0.839051, -0.739917
1, 0.473413, -0.91492, -0.930088, -0.756223, -0.81688
1, 0.555705, -0.923537, -0.949242, -0.796452, -0.855616
1, 0.359779, -0.926528, -0.944487, -0.793348, -0.87472
